Potential applied (V)	WE(1).Current (A)
-0.5682373046875	-3.643798828125E-06
-0.5657958984375	-3.656005859375E-06
-0.5633544921875	-3.582763671875E-06
-0.5609130859375	-3.5125732421875E-06
-0.5584716796875	-3.33251953125E-06
-0.5560302734375	-3.1097412109375E-06
-0.5535888671875	-2.850341796875E-06
-0.5511474609375	-2.60650634765625E-06
-0.5487060546875	-2.29583740234375E-06
-0.5462646484375	-2.02880859375E-06
-0.5438232421875	-1.7913818359375E-06
-0.5413818359375	-1.6168212890625E-06
-0.5389404296875	-1.5240478515625E-06
-0.5364990234375	-1.49627685546875E-06
-0.5340576171875	-1.4581298828125E-06
-0.5316162109375	-1.47705078125E-06
-0.5291748046875	-1.5118408203125E-06
-0.5267333984375	-1.50787353515625E-06
-0.5242919921875	-1.451416015625E-06
-0.5218505859375	-1.329345703125E-06
-0.5194091796875	-1.15020751953125E-06
-0.5169677734375	-9.8846435546875E-07
-0.5145263671875	-7.769775390625E-07
-0.5120849609375	-5.2734375E-07
-0.5096435546875	-3.3294677734375E-07
-0.5072021484375	-1.7669677734375E-07
-0.5047607421875	-9.033203125E-08
-0.5023193359375	-5.4931640625E-08
-0.4998779296875	-5.889892578125E-08
-0.4974365234375	-7.2021484375E-08
-0.4949951171875	-1.62353515625E-07
-0.4925537109375	-1.9012451171875E-07
-0.4901123046875	-2.154541015625E-07
-0.4876708984375	-1.52587890625E-07
-0.4852294921875	-7.32421875E-08
-0.4827880859375	7.049560546875E-08
-0.4803466796875	2.2369384765625E-07
-0.4779052734375	4.5501708984375E-07
-0.4754638671875	6.103515625E-07
-0.4730224609375	7.733154296875E-07
-0.4705810546875	8.526611328125E-07
-0.4681396484375	9.1949462890625E-07
-0.4656982421875	8.9996337890625E-07
-0.4632568359375	8.984375E-07
-0.4608154296875	8.23974609375E-07
-0.4583740234375	7.5408935546875E-07
-0.4559326171875	6.99462890625E-07
-0.4534912109375	6.8634033203125E-07
-0.4510498046875	7.2998046875E-07
-0.4486083984375	8.5052490234375E-07
-0.4461669921875	9.2926025390625E-07
-0.4437255859375	1.064453125E-06
-0.4412841796875	1.24237060546875E-06
-0.4388427734375	1.3629150390625E-06
-0.4364013671875	1.463623046875E-06
-0.4339599609375	1.507568359375E-06
-0.4315185546875	1.4990234375E-06
-0.4290771484375	1.51702880859375E-06
-0.4266357421875	1.49200439453125E-06
-0.4241943359375	1.36505126953125E-06
-0.4217529296875	1.31683349609375E-06
-0.4193115234375	1.24908447265625E-06
-0.4168701171875	1.26922607421875E-06
-0.4144287109375	1.3153076171875E-06
-0.4119873046875	1.396484375E-06
-0.4095458984375	1.49658203125E-06
-0.4071044921875	1.63787841796875E-06
-0.4046630859375	1.7498779296875E-06
-0.4022216796875	1.88201904296875E-06
-0.3997802734375	1.9482421875E-06
-0.3973388671875	1.96746826171875E-06
-0.3948974609375	1.96807861328125E-06
-0.3924560546875	1.9439697265625E-06
-0.3900146484375	1.8365478515625E-06
-0.3875732421875	1.75933837890625E-06
-0.3851318359375	1.68701171875E-06
-0.3826904296875	1.6510009765625E-06
-0.3802490234375	1.66473388671875E-06
-0.3778076171875	1.75018310546875E-06
-0.3753662109375	1.8084716796875E-06
-0.3729248046875	1.90948486328125E-06
-0.3704833984375	2.056884765625E-06
-0.3680419921875	2.15911865234375E-06
-0.3656005859375	2.259521484375E-06
-0.3631591796875	2.28363037109375E-06
-0.3607177734375	2.25860595703125E-06
-0.3582763671875	2.24945068359375E-06
-0.3558349609375	2.19635009765625E-06
-0.3533935546875	2.08038330078125E-06
-0.3509521484375	2.02301025390625E-06
-0.3485107421875	1.95587158203125E-06
-0.3460693359375	1.9610595703125E-06
-0.3436279296875	1.988525390625E-06
-0.3411865234375	2.04193115234375E-06
-0.3387451171875	2.11669921875E-06
-0.3363037109375	2.25830078125E-06
-0.3338623046875	2.34283447265625E-06
-0.3314208984375	2.4530029296875E-06
-0.3289794921875	2.49481201171875E-06
-0.3265380859375	2.508544921875E-06
-0.3240966796875	2.47467041015625E-06
-0.3216552734375	2.44171142578125E-06
-0.3192138671875	2.34222412109375E-06
-0.3167724609375	2.27142333984375E-06
-0.3143310546875	2.19451904296875E-06
