Potential applied (V)	WE(1).Current (A)
0.0030517578125	2.191162109375E-05
0.0054931640625	2.423095703125E-05
0.0079345703125	2.49267578125E-05
0.0103759765625	2.7215576171875E-05
0.0128173828125	2.87994384765625E-05
0.0152587890625	3.06182861328125E-05
0.0177001953125	3.3563232421875E-05
0.0201416015625	3.37432861328125E-05
0.0225830078125	3.33831787109375E-05
0.0250244140625	3.3380126953125E-05
0.0274658203125	3.30810546875E-05
0.0299072265625	3.35968017578125E-05
0.0323486328125	3.3294677734375E-05
0.0347900390625	3.4710693359375E-05
0.0372314453125	3.47564697265625E-05
0.0396728515625	3.74908447265625E-05
0.0421142578125	3.973388671875E-05
0.0445556640625	4.32861328125E-05
0.0469970703125	4.3731689453125E-05
0.0494384765625	4.7119140625E-05
0.0518798828125	4.742431640625E-05
0.0543212890625	4.6539306640625E-05
0.0567626953125	4.6295166015625E-05
0.0592041015625	4.5654296875E-05
0.0616455078125	4.77294921875E-05
0.0640869140625	5.0262451171875E-05
0.0665283203125	5.0323486328125E-05
0.0689697265625	5.279541015625E-05
0.0714111328125	5.5145263671875E-05
0.0738525390625	5.77392578125E-05
0.0762939453125	6.18896484375E-05
0.0787353515625	6.2103271484375E-05
0.0811767578125	6.3018798828125E-05
0.0836181640625	6.2591552734375E-05
0.0860595703125	6.4208984375E-05
0.0885009765625	6.34765625E-05
0.0909423828125	6.4544677734375E-05
0.0933837890625	6.6986083984375E-05
0.0958251953125	7.11669921875E-05
0.0982666015625	7.537841796875E-05
0.1007080078125	7.7239990234375E-05
0.1031494140625	8.1085205078125E-05
0.1055908203125	8.184814453125E-05
0.1080322265625	8.4930419921875E-05
0.1104736328125	8.5845947265625E-05
0.1129150390625	8.7005615234375E-05
0.1153564453125	8.6883544921875E-05
0.1177978515625	8.8043212890625E-05
0.1202392578125	9.051513671875E-05
0.1226806640625	9.2987060546875E-05
0.1251220703125	9.3109130859375E-05
0.1275634765625	9.6649169921875E-05
0.1300048828125	0.00010101318359375
0.1324462890625	0.00010491943359375
0.1348876953125	0.000109771728515625
0.1373291015625	0.0001119384765625
0.1397705078125	0.000112701416015625
0.1422119140625	0.000113311767578125
0.1446533203125	0.000115814208984375
0.1470947265625	0.000115203857421875
0.1495361328125	0.0001182861328125
0.1519775390625	0.00012060546875
0.1544189453125	0.00012432861328125
0.1568603515625	0.000128265380859375
0.1593017578125	0.0001334228515625
0.1617431640625	0.000138458251953125
0.1641845703125	0.000143218994140625
0.1666259765625	0.00014532470703125
0.1690673828125	0.0001474609375
0.1715087890625	0.0001519775390625
0.1739501953125	0.000152923583984375
0.1763916015625	0.00015570068359375
0.1788330078125	0.000154754638671875
0.1812744140625	0.00015899658203125
0.1837158203125	0.000160797119140625
0.1861572265625	0.000164337158203125
0.1885986328125	0.000168304443359375
0.1910400390625	0.000172698974609375
0.1934814453125	0.000179229736328125
0.1959228515625	0.00018115234375
0.1983642578125	0.00018853759765625
0.2008056640625	0.000191986083984375
0.2032470703125	0.0001962890625
0.2056884765625	0.000199005126953125
0.2081298828125	0.00020123291015625
0.2105712890625	0.000200836181640625
0.2130126953125	0.00020208740234375
0.2154541015625	0.000208404541015625
0.2178955078125	0.0002103271484375
0.2203369140625	0.00021661376953125
0.2227783203125	0.00021807861328125
0.2252197265625	0.0002257080078125
0.2276611328125	0.00023223876953125
0.2301025390625	0.000241302490234375
0.2325439453125	0.000240020751953125
0.2349853515625	0.000244598388671875
0.2374267578125	0.000249267578125
0.2398681640625	0.000253387451171875
0.2423095703125	0.0002537841796875
0.2447509765625	0.0002587890625
0.2471923828125	0.000257354736328125
0.2496337890625	0.000261993408203125
0.2520751953125	0.0002642822265625
0.2545166015625	0.00027496337890625
0.2569580078125	0.000278656005859375
0.2593994140625	0.00028558349609375
0.2618408203125	0.0002919921875
0.2642822265625	0.000293670654296875
0.2667236328125	0.00029693603515625
0.2691650390625	0.000304168701171875
0.2716064453125	0.000305267333984375
0.2740478515625	0.000308929443359375
0.2764892578125	0.00031097412109375
0.2789306640625	0.000311614990234375
0.2813720703125	0.000316864013671875
0.2838134765625	0.000321563720703125
0.2862548828125	0.000325408935546875
0.2886962890625	0.0003299560546875
0.2911376953125	0.000337127685546875
0.2935791015625	0.00034161376953125
0.2960205078125	0.0003492431640625
0.2984619140625	0.000356658935546875
0.3009033203125	0.000359100341796875
0.3033447265625	0.000359283447265625
0.3057861328125	0.000360076904296875
0.3082275390625	0.0003643798828125
0.3106689453125	0.000368499755859375
0.3131103515625	0.00036749267578125
0.3155517578125	0.000370697021484375
0.3179931640625	0.00037921142578125
0.3204345703125	0.000383514404296875
0.3228759765625	0.000389892578125
0.3253173828125	0.000393463134765625
0.3277587890625	0.0004046630859375
0.3302001953125	0.000409210205078125
0.3326416015625	0.0004110107421875
0.3350830078125	0.000412567138671875
0.3375244140625	0.00041009521484375
0.3399658203125	0.00041583251953125
0.3424072265625	0.000418548583984375
0.3448486328125	0.0004197998046875
0.3472900390625	0.00042437744140625
0.3497314453125	0.000431640625
0.3521728515625	0.00043438720703125
0.3546142578125	0.00043975830078125
0.3570556640625	0.000445404052734375
0.3594970703125	0.000448974609375
0.3619384765625	0.00045611572265625
0.3643798828125	0.000458160400390625
0.3668212890625	0.0004593505859375
0.3692626953125	0.000463592529296875
0.3717041015625	0.000465240478515625
0.3741455078125	0.000470458984375
0.3765869140625	0.00046575927734375
0.3790283203125	0.000465576171875
0.3814697265625	0.000471466064453125
0.3839111328125	0.0004749755859375
0.3863525390625	0.0004864501953125
0.3887939453125	0.00048980712890625
0.3912353515625	0.00049468994140625
0.3936767578125	0.00049713134765625
0.3961181640625	0.00050079345703125
0.3985595703125	0.00050048828125
0.4010009765625	0.00051116943359375
0.4034423828125	0.000509033203125
0.4058837890625	0.0005084228515625
0.4083251953125	0.00050933837890625
0.4107666015625	0.0005084228515625
0.4132080078125	0.0005120849609375
0.4156494140625	0.00052642822265625
0.4180908203125	0.00052703857421875
0.4205322265625	0.00053436279296875
0.4229736328125	0.00053466796875
0.4254150390625	0.00053680419921875
0.4278564453125	0.00054473876953125
0.4302978515625	0.00055023193359375
0.4327392578125	0.0005517578125
0.4351806640625	0.00055023193359375
0.4376220703125	0.000550537109375
0.4400634765625	0.00054046630859375
0.4425048828125	0.00054931640625
0.4449462890625	0.000548095703125
0.4473876953125	0.000550537109375
0.4498291015625	0.0005560302734375
0.4522705078125	0.00056671142578125
0.4547119140625	0.00057373046875
0.4571533203125	0.000574951171875
0.4595947265625	0.000574951171875
0.4620361328125	0.00058319091796875
0.4644775390625	0.0005889892578125
0.4669189453125	0.00058380126953125
0.4693603515625	0.0005816650390625
0.4718017578125	0.00058135986328125
0.4742431640625	0.000587158203125
0.4766845703125	0.00058746337890625
0.4791259765625	0.00058624267578125
0.4815673828125	0.00059661865234375
0.4840087890625	0.0006036376953125
0.4864501953125	0.00060577392578125
0.4888916015625	0.0006134033203125
0.4913330078125	0.00061248779296875
0.4937744140625	0.00061981201171875
0.4962158203125	0.0006103515625
0.4986572265625	0.000611572265625
0.5010986328125	0.00060546875
0.5035400390625	0.00060546875
0.5059814453125	0.0006085205078125
0.5084228515625	0.00061737060546875
0.5108642578125	0.00061981201171875
0.5133056640625	0.00063140869140625
0.5157470703125	0.00063232421875
0.5181884765625	0.00063690185546875
0.5206298828125	0.0006341552734375
0.5230712890625	0.0006353759765625
0.5255126953125	0.0006329345703125
0.5279541015625	0.0006329345703125
0.5303955078125	0.00063385009765625
0.5328369140625	0.00063568115234375
0.5352783203125	0.000634765625
0.5377197265625	0.00063995361328125
0.5401611328125	0.000643310546875
0.5426025390625	0.00065460205078125
0.5450439453125	0.0006610107421875
0.5474853515625	0.00066436767578125
0.5499267578125	0.00066558837890625
0.5523681640625	0.00066192626953125
0.5548095703125	0.000667724609375
0.5572509765625	0.000667724609375
0.5596923828125	0.0006622314453125
0.5621337890625	0.0006561279296875
0.5645751953125	0.0006622314453125
0.5670166015625	0.00066314697265625
0.5694580078125	0.000665283203125
0.5718994140625	0.00066986083984375
0.5743408203125	0.000672607421875
0.5767822265625	0.0006781005859375
0.5792236328125	0.0006817626953125
0.5816650390625	0.00068359375
0.5841064453125	0.00068450927734375
0.5865478515625	0.00068939208984375
0.5889892578125	0.000694580078125
0.5914306640625	0.00068939208984375
0.5938720703125	0.00069061279296875
0.5963134765625	0.00069122314453125
0.5987548828125	0.0006878662109375
0.6011962890625	0.0006829833984375
0.6036376953125	0.0006829833984375
0.6060791015625	0.00069671630859375
0.6085205078125	0.00070892333984375
0.6109619140625	0.00071044921875
0.6134033203125	0.00071197509765625
0.6158447265625	0.0007135009765625
0.6182861328125	0.00070831298828125
0.6207275390625	0.0007080078125
0.6231689453125	0.00071075439453125
0.6256103515625	0.00071014404296875
0.6280517578125	0.000709228515625
0.6304931640625	0.00071502685546875
0.6329345703125	0.0007080078125
0.6353759765625	0.00071258544921875
0.6378173828125	0.000714111328125
0.6402587890625	0.00072662353515625
0.6427001953125	0.0007269287109375
0.6451416015625	0.00073516845703125
0.6475830078125	0.0007269287109375
0.6500244140625	0.0007318115234375
0.6524658203125	0.0007391357421875
0.6549072265625	0.00073394775390625
0.6573486328125	0.00073883056640625
0.6597900390625	0.0007342529296875
0.6622314453125	0.0007281494140625
0.6646728515625	0.0007244873046875
0.6671142578125	0.0007293701171875
0.6695556640625	0.00072784423828125
0.6719970703125	0.00074066162109375
0.6744384765625	0.00074005126953125
0.6768798828125	0.000748291015625
0.6793212890625	0.00074432373046875
0.6817626953125	0.00075042724609375
0.6842041015625	0.0007489013671875
0.6866455078125	0.00076080322265625
0.6890869140625	0.00076019287109375
0.6915283203125	0.00076507568359375
0.6939697265625	0.000760498046875
0.6964111328125	0.00075958251953125
0.6988525390625	0.000760498046875
0.7012939453125	0.0007684326171875
0.7037353515625	0.00075927734375
0.7061767578125	0.00076019287109375
0.7086181640625	0.000760498046875
0.7110595703125	0.00076171875
0.7135009765625	0.00077239990234375
0.7159423828125	0.00077301025390625
0.7183837890625	0.0007781982421875
0.7208251953125	0.0007861328125
0.7232666015625	0.000792236328125
0.7257080078125	0.00079559326171875
0.7281494140625	0.00080657958984375
0.7305908203125	0.0008056640625
0.7330322265625	0.0008099365234375
0.7354736328125	0.00080413818359375
0.7379150390625	0.00081024169921875
0.7403564453125	0.00080413818359375
0.7427978515625	0.0008135986328125
0.7452392578125	0.00081695556640625
0.7476806640625	0.00083465576171875
0.7501220703125	0.00084014892578125
0.7525634765625	0.00085601806640625
0.7550048828125	0.0008642578125
0.7574462890625	0.00087432861328125
0.7598876953125	0.00087799072265625
0.7623291015625	0.000877685546875
0.7647705078125	0.000887451171875
0.7672119140625	0.0008941650390625
0.7696533203125	0.000899658203125
0.7720947265625	0.00090789794921875
0.7745361328125	0.00091156005859375
0.7769775390625	0.0009283447265625
0.7794189453125	0.000941162109375
0.7818603515625	0.000955810546875
0.7843017578125	0.0009716796875
0.7867431640625	0.00098297119140625
0.7891845703125	0.00099700927734375
0.7916259765625	0.00100860595703125
0.7940673828125	0.0010205078125
0.7965087890625	0.001029052734375
0.7989501953125	0.0010455322265625
0.8013916015625	0.0010577392578125
0.8038330078125	0.0010784912109375
0.8062744140625	0.00109161376953125
0.8087158203125	0.0011077880859375
0.8111572265625	0.00112548828125
0.8135986328125	0.00114715576171875
0.8160400390625	0.0011688232421875
0.8184814453125	0.0011871337890625
0.8209228515625	0.00120361328125
0.8233642578125	0.0012176513671875
0.8258056640625	0.00123382568359375
0.8282470703125	0.001251220703125
0.8306884765625	0.00127197265625
0.8331298828125	0.0012945556640625
0.8355712890625	0.00131317138671875
0.8380126953125	0.00132781982421875
0.8404541015625	0.0013519287109375
0.8428955078125	0.00136749267578125
0.8453369140625	0.0013970947265625
0.8477783203125	0.00142181396484375
0.8502197265625	0.001448974609375
0.8526611328125	0.00147064208984375
0.8551025390625	0.00149200439453125
0.8575439453125	0.0015106201171875
0.8599853515625	0.0015362548828125
0.8624267578125	0.0015545654296875
0.8648681640625	0.00157440185546875
0.8673095703125	0.00159698486328125
0.8697509765625	0.00162322998046875
0.8721923828125	0.00165130615234375
0.8746337890625	0.00167388916015625
0.8770751953125	0.0016998291015625
0.8795166015625	0.00172821044921875
0.8819580078125	0.0017510986328125
0.8843994140625	0.0017816162109375
0.8868408203125	0.00180633544921875
0.8892822265625	0.00183197021484375
0.8917236328125	0.00185760498046875
0.8941650390625	0.0018817138671875
0.8966064453125	0.0019085693359375
0.8990478515625	0.00193115234375
0.9014892578125	0.0019598388671875
