Potential applied (V)	WE(1).Current (A)
-0.3216552734375	-3.86962890625E-07
-0.3192138671875	-4.0863037109375E-07
-0.3167724609375	-4.1748046875E-07
-0.3143310546875	-3.5430908203125E-07
-0.3118896484375	-3.5430908203125E-07
-0.3094482421875	-2.96630859375E-07
-0.3070068359375	-2.1453857421875E-07
-0.3045654296875	-1.5716552734375E-07
-0.3021240234375	-8.30078125E-08
-0.2996826171875	-5.7373046875E-08
-0.2972412109375	-7.354736328125E-08
-0.2947998046875	-4.791259765625E-08
-0.2923583984375	-6.4697265625E-08
-0.2899169921875	-1.31072998046875E-07
-0.2874755859375	-1.66351318359375E-07
-0.2850341796875	-1.8646240234375E-07
-0.2825927734375	-1.89727783203125E-07
-0.2801513671875	-1.6796875E-07
-0.2777099609375	-1.4666748046875E-07
-0.2752685546875	-9.417724609375E-08
-0.2728271484375	-3.3538818359375E-08
-0.2703857421875	2.7496337890625E-08
-0.2679443359375	7.3211669921875E-08
-0.2655029296875	8.99658203125E-08
-0.2630615234375	8.4991455078125E-08
-0.2606201171875	8.4869384765625E-08
-0.2581787109375	5.401611328125E-08
-0.2557373046875	1.263427734375E-08
-0.2532958984375	-2.3712158203125E-08
-0.2508544921875	-5.7525634765625E-08
-0.2484130859375	-6.7962646484375E-08
-0.2459716796875	-5.6549072265625E-08
-0.2435302734375	-4.3548583984375E-08
-0.2410888671875	4.57763671875E-10
-0.2386474609375	5.99365234375E-08
-0.2362060546875	1.087646484375E-07
-0.2337646484375	1.54937744140625E-07
-0.2313232421875	1.695556640625E-07
-0.2288818359375	1.62384033203125E-07
-0.2264404296875	1.63848876953125E-07
-0.2239990234375	1.34765625E-07
-0.2215576171875	9.04541015625E-08
-0.2191162109375	5.70068359375E-08
-0.2166748046875	1.2481689453125E-08
-0.2142333984375	8.85009765625E-10
-0.2117919921875	3.387451171875E-09
-0.2093505859375	8.758544921875E-09
-0.2069091796875	4.4403076171875E-08
-0.2044677734375	1.01165771484375E-07
-0.2020263671875	1.4569091796875E-07
-0.1995849609375	1.98028564453125E-07
-0.1971435546875	2.0574951171875E-07
-0.1947021484375	2.0513916015625E-07
-0.1922607421875	2.01995849609375E-07
-0.1898193359375	1.79351806640625E-07
-0.1873779296875	1.35223388671875E-07
-0.1849365234375	1.0577392578125E-07
-0.1824951171875	6.0272216796875E-08
-0.1800537109375	4.0252685546875E-08
-0.1776123046875	3.8055419921875E-08
-0.1751708984375	4.296875E-08
-0.1727294921875	7.1319580078125E-08
-0.1702880859375	1.25579833984375E-07
-0.1678466796875	1.64764404296875E-07
-0.1654052734375	2.16064453125E-07
-0.1629638671875	2.293701171875E-07
-0.1605224609375	2.31048583984375E-07
-0.1580810546875	2.20428466796875E-07
-0.1556396484375	2.07305908203125E-07
-0.1531982421875	1.6961669921875E-07
-0.1507568359375	1.42852783203125E-07
-0.1483154296875	9.3597412109375E-08
-0.1458740234375	7.14111328125E-08
-0.1434326171875	6.18896484375E-08
-0.1409912109375	6.8450927734375E-08
-0.1385498046875	8.770751953125E-08
-0.1361083984375	1.39007568359375E-07
-0.1336669921875	1.76177978515625E-07
-0.1312255859375	2.2601318359375E-07
-0.1287841796875	2.451171875E-07
-0.1263427734375	2.498779296875E-07
-0.1239013671875	2.41912841796875E-07
-0.1214599609375	2.29156494140625E-07
-0.1190185546875	1.9586181640625E-07
-0.1165771484375	1.69708251953125E-07
-0.1141357421875	1.23138427734375E-07
-0.1116943359375	9.2254638671875E-08
-0.1092529296875	8.251953125E-08
-0.1068115234375	9.051513671875E-08
-0.1043701171875	1.04705810546875E-07
-0.1019287109375	1.52099609375E-07
-0.0994873046875	1.923828125E-07
-0.0970458984375	2.4200439453125E-07
-0.0946044921875	2.68951416015625E-07
-0.0921630859375	2.68890380859375E-07
-0.0897216796875	2.47589111328125E-07
-0.0872802734375	2.489013671875E-07
-0.0848388671875	2.227783203125E-07
-0.0823974609375	1.94183349609375E-07
-0.0799560546875	1.5069580078125E-07
-0.0775146484375	1.19873046875E-07
-0.0750732421875	1.0015869140625E-07
-0.0726318359375	1.0638427734375E-07
-0.0701904296875	1.134033203125E-07
-0.0677490234375	1.5753173828125E-07
-0.0653076171875	2.0111083984375E-07
-0.0628662109375	2.5140380859375E-07
-0.0604248046875	2.71881103515625E-07
-0.0579833984375	2.7703857421875E-07
-0.0555419921875	2.59918212890625E-07
-0.0531005859375	2.637939453125E-07
-0.0506591796875	2.44232177734375E-07
-0.0482177734375	2.1343994140625E-07
-0.0457763671875	1.76422119140625E-07
-0.0433349609375	1.3812255859375E-07
-0.0408935546875	1.23504638671875E-07
-0.0384521484375	1.217041015625E-07
-0.0360107421875	1.192626953125E-07
-0.0335693359375	1.66229248046875E-07
-0.0311279296875	2.132568359375E-07
-0.0286865234375	2.53875732421875E-07
-0.0262451171875	2.857666015625E-07
-0.0238037109375	2.92572021484375E-07
-0.0213623046875	2.73681640625E-07
-0.0189208984375	2.87109375E-07
-0.0164794921875	2.67822265625E-07
-0.0140380859375	2.30194091796875E-07
-0.0115966796875	1.98516845703125E-07
-0.0091552734375	1.63909912109375E-07
-0.0067138671875	1.4251708984375E-07
-0.0042724609375	1.41693115234375E-07
-0.0018310546875	1.40625E-07
0.0006103515625	1.78558349609375E-07
0.0030517578125	2.29583740234375E-07
0.0054931640625	2.6800537109375E-07
0.0079345703125	3.03375244140625E-07
0.0103759765625	3.07098388671875E-07
0.0128173828125	2.926025390625E-07
0.0152587890625	2.9766845703125E-07
0.0177001953125	2.8857421875E-07
0.0201416015625	2.484130859375E-07
0.0225830078125	2.247314453125E-07
0.0250244140625	1.87835693359375E-07
0.0274658203125	1.63330078125E-07
0.0299072265625	1.5869140625E-07
0.0323486328125	1.57470703125E-07
0.0347900390625	1.95526123046875E-07
0.0372314453125	2.3992919921875E-07
0.0396728515625	2.7984619140625E-07
0.0421142578125	3.1549072265625E-07
0.0445556640625	3.20556640625E-07
0.0469970703125	3.1170654296875E-07
0.0494384765625	3.114013671875E-07
0.0518798828125	3.01605224609375E-07
0.0543212890625	2.76031494140625E-07
0.0567626953125	2.509765625E-07
0.0592041015625	2.05810546875E-07
0.0616455078125	1.84783935546875E-07
0.0640869140625	1.8304443359375E-07
0.0665283203125	1.80908203125E-07
0.0689697265625	2.15789794921875E-07
0.0714111328125	2.62542724609375E-07
0.0738525390625	3.02703857421875E-07
0.0762939453125	3.37738037109375E-07
0.0787353515625	3.39996337890625E-07
0.0811767578125	3.3056640625E-07
0.0836181640625	3.33099365234375E-07
0.0860595703125	3.26629638671875E-07
0.0885009765625	3.0078125E-07
0.0909423828125	2.7203369140625E-07
0.0933837890625	2.3333740234375E-07
0.0958251953125	2.1026611328125E-07
0.0982666015625	2.099609375E-07
0.1007080078125	2.03826904296875E-07
0.1031494140625	2.353515625E-07
0.1055908203125	2.83843994140625E-07
0.1080322265625	3.22021484375E-07
0.1104736328125	3.5931396484375E-07
0.1129150390625	3.646240234375E-07
0.1153564453125	3.533935546875E-07
0.1177978515625	3.621826171875E-07
0.1202392578125	3.52783203125E-07
0.1226806640625	3.2196044921875E-07
0.1251220703125	3.0194091796875E-07
0.1275634765625	2.62115478515625E-07
0.1300048828125	2.36785888671875E-07
0.1324462890625	2.31201171875E-07
0.1348876953125	2.283935546875E-07
0.1373291015625	2.60040283203125E-07
0.1397705078125	3.0548095703125E-07
0.1422119140625	3.4576416015625E-07
0.1446533203125	3.83209228515625E-07
0.1470947265625	3.8702392578125E-07
0.1495361328125	3.7646484375E-07
0.1519775390625	3.84552001953125E-07
0.1544189453125	3.78173828125E-07
0.1568603515625	3.47930908203125E-07
0.1593017578125	3.30078125E-07
0.1617431640625	2.91107177734375E-07
0.1641845703125	2.6483154296875E-07
0.1666259765625	2.53570556640625E-07
0.1690673828125	2.5274658203125E-07
0.1715087890625	2.85675048828125E-07
0.1739501953125	3.3038330078125E-07
0.1763916015625	3.69384765625E-07
0.1788330078125	4.06402587890625E-07
0.1812744140625	4.0130615234375E-07
0.1837158203125	4.2694091796875E-07
0.1861572265625	4.11376953125E-07
0.1885986328125	4.046630859375E-07
0.1910400390625	3.741455078125E-07
0.1934814453125	3.67431640625E-07
0.1959228515625	3.289794921875E-07
0.1983642578125	2.972412109375E-07
0.2008056640625	2.642822265625E-07
0.2032470703125	2.7679443359375E-07
0.2056884765625	3.1280517578125E-07
0.2081298828125	3.6376953125E-07
0.2105712890625	3.7689208984375E-07
0.2130126953125	4.2083740234375E-07
0.2154541015625	4.3914794921875E-07
0.2178955078125	4.571533203125E-07
0.2203369140625	4.3731689453125E-07
0.2227783203125	4.3487548828125E-07
0.2252197265625	4.071044921875E-07
0.2276611328125	3.985595703125E-07
0.2301025390625	3.4912109375E-07
0.2325439453125	3.28369140625E-07
0.2349853515625	2.9327392578125E-07
0.2374267578125	3.094482421875E-07
0.2398681640625	3.3447265625E-07
0.2423095703125	3.814697265625E-07
0.2447509765625	4.083251953125E-07
0.2471923828125	4.5318603515625E-07
0.2496337890625	4.638671875E-07
0.2520751953125	4.8248291015625E-07
0.2545166015625	4.7943115234375E-07
0.2569580078125	4.583740234375E-07
0.2593994140625	4.5013427734375E-07
0.2618408203125	4.376220703125E-07
0.2642822265625	3.9306640625E-07
0.2667236328125	3.656005859375E-07
0.2691650390625	3.2928466796875E-07
0.2716064453125	3.5308837890625E-07
0.2740478515625	3.814697265625E-07
0.2764892578125	4.1534423828125E-07
0.2789306640625	4.3731689453125E-07
0.2813720703125	4.87060546875E-07
0.2838134765625	5.0262451171875E-07
0.2862548828125	5.1544189453125E-07
0.2886962890625	5.1605224609375E-07
0.2911376953125	5.0140380859375E-07
0.2935791015625	4.8583984375E-07
0.2960205078125	4.681396484375E-07
0.2984619140625	4.5135498046875E-07
0.3009033203125	4.119873046875E-07
0.3033447265625	3.8970947265625E-07
0.3057861328125	3.887939453125E-07
0.3082275390625	4.1473388671875E-07
0.3106689453125	4.620361328125E-07
0.3131103515625	4.87060546875E-07
0.3155517578125	5.377197265625E-07
0.3179931640625	5.57861328125E-07
0.3204345703125	5.584716796875E-07
0.3228759765625	5.4901123046875E-07
0.3253173828125	5.4840087890625E-07
0.3277587890625	5.3375244140625E-07
0.3302001953125	5.23681640625E-07
0.3326416015625	5.0567626953125E-07
0.3350830078125	4.7119140625E-07
0.3375244140625	4.35791015625E-07
0.3399658203125	4.510498046875E-07
0.3424072265625	4.6600341796875E-07
0.3448486328125	5.084228515625E-07
0.3472900390625	5.45654296875E-07
0.3497314453125	5.841064453125E-07
0.3521728515625	6.0821533203125E-07
0.3546142578125	6.1370849609375E-07
0.3570556640625	5.8624267578125E-07
0.3594970703125	5.82275390625E-07
0.3619384765625	5.987548828125E-07
0.3643798828125	5.731201171875E-07
0.3668212890625	5.6610107421875E-07
0.3692626953125	5.377197265625E-07
0.3717041015625	5.072021484375E-07
0.3741455078125	5.1849365234375E-07
0.3765869140625	5.13916015625E-07
0.3790283203125	5.5023193359375E-07
0.3814697265625	5.9967041015625E-07
0.3839111328125	6.4910888671875E-07
0.3863525390625	6.7901611328125E-07
0.3887939453125	6.781005859375E-07
0.3912353515625	6.5185546875E-07
0.3936767578125	6.54296875E-07
0.3961181640625	6.5460205078125E-07
0.3985595703125	6.4453125E-07
0.4010009765625	6.341552734375E-07
0.4034423828125	5.859375E-07
0.4058837890625	5.6915283203125E-07
0.4083251953125	5.8349609375E-07
0.4107666015625	5.92041015625E-07
0.4132080078125	6.2286376953125E-07
0.4156494140625	6.890869140625E-07
0.4180908203125	7.2418212890625E-07
0.4205322265625	7.5042724609375E-07
0.4229736328125	7.5531005859375E-07
0.4254150390625	7.28759765625E-07
0.4278564453125	7.4310302734375E-07
0.4302978515625	7.550048828125E-07
0.4327392578125	7.403564453125E-07
0.4351806640625	7.31201171875E-07
0.4376220703125	6.9610595703125E-07
0.4400634765625	6.67724609375E-07
0.4425048828125	6.9580078125E-07
0.4449462890625	6.93359375E-07
0.4473876953125	7.171630859375E-07
0.4498291015625	7.879638671875E-07
0.4522705078125	8.2489013671875E-07
0.4547119140625	8.6273193359375E-07
0.4571533203125	8.740234375E-07
0.4595947265625	8.60595703125E-07
0.4620361328125	8.7158203125E-07
0.4644775390625	8.9141845703125E-07
0.4669189453125	8.6395263671875E-07
0.4693603515625	8.758544921875E-07
0.4718017578125	8.50830078125E-07
0.4742431640625	8.355712890625E-07
0.4766845703125	8.6151123046875E-07
0.4791259765625	8.67919921875E-07
0.4815673828125	8.966064453125E-07
0.4840087890625	9.765625E-07
0.4864501953125	1.0107421875E-06
0.4888916015625	1.060791015625E-06
0.4913330078125	1.075439453125E-06
0.4937744140625	1.07025146484375E-06
0.4962158203125	1.1029052734375E-06
0.4986572265625	1.13128662109375E-06
0.5010986328125	1.11572265625E-06
0.5035400390625	1.14471435546875E-06
0.5059814453125	1.13189697265625E-06
0.5084228515625	1.13250732421875E-06
0.5108642578125	1.13922119140625E-06
0.5133056640625	1.16363525390625E-06
0.5157470703125	1.2127685546875E-06
0.5181884765625	1.30126953125E-06
0.5206298828125	1.35528564453125E-06
0.5230712890625	1.42425537109375E-06
0.5255126953125	1.45538330078125E-06
0.5279541015625	1.48651123046875E-06
0.5303955078125	1.51153564453125E-06
0.5328369140625	1.54388427734375E-06
0.5352783203125	1.5594482421875E-06
0.5377197265625	1.610107421875E-06
0.5401611328125	1.62139892578125E-06
0.5426025390625	1.65130615234375E-06
0.5450439453125	1.66229248046875E-06
0.5474853515625	1.7230224609375E-06
0.5499267578125	1.85089111328125E-06
0.5523681640625	1.91741943359375E-06
0.5548095703125	2.0025634765625E-06
0.5572509765625	2.10693359375E-06
0.5596923828125	2.1734619140625E-06
0.5621337890625	2.26654052734375E-06
0.5645751953125	2.298583984375E-06
0.5670166015625	2.37213134765625E-06
0.5694580078125	2.4359130859375E-06
0.5718994140625	2.5201416015625E-06
0.5743408203125	2.5823974609375E-06
0.5767822265625	2.6422119140625E-06
0.5792236328125	2.70538330078125E-06
0.5816650390625	2.8277587890625E-06
0.5841064453125	2.94921875E-06
0.5865478515625	3.1121826171875E-06
0.5889892578125	3.28338623046875E-06
0.5914306640625	3.4576416015625E-06
0.5938720703125	3.62335205078125E-06
0.5963134765625	3.77105712890625E-06
0.5987548828125	3.88397216796875E-06
0.6011962890625	4.056396484375E-06
0.6036376953125	4.2388916015625E-06
0.6060791015625	4.40673828125E-06
0.6085205078125	4.6173095703125E-06
0.6109619140625	4.7943115234375E-06
0.6134033203125	5.029296875E-06
0.6158447265625	5.303955078125E-06
0.6182861328125	5.5999755859375E-06
0.6207275390625	5.963134765625E-06
0.6231689453125	6.4056396484375E-06
0.6256103515625	6.8572998046875E-06
0.6280517578125	7.3272705078125E-06
0.6304931640625	7.818603515625E-06
0.6329345703125	8.3282470703125E-06
0.6353759765625	8.9263916015625E-06
0.6378173828125	9.5977783203125E-06
0.6402587890625	1.03179931640625E-05
0.6427001953125	1.1163330078125E-05
0.6451416015625	1.20941162109375E-05
0.6475830078125	1.3153076171875E-05
0.6500244140625	1.43646240234375E-05
0.6524658203125	1.57318115234375E-05
0.6549072265625	1.73004150390625E-05
0.6573486328125	1.907958984375E-05
0.6597900390625	2.1026611328125E-05
0.6622314453125	2.3187255859375E-05
0.6646728515625	2.55126953125E-05
0.6671142578125	2.808837890625E-05
0.6695556640625	3.09600830078125E-05
0.6719970703125	3.4124755859375E-05
0.6744384765625	3.75946044921875E-05
0.6768798828125	4.1473388671875E-05
0.6793212890625	4.57244873046875E-05
0.6817626953125	5.04150390625E-05
0.6842041015625	5.5633544921875E-05
0.6866455078125	6.1248779296875E-05
0.6890869140625	6.73828125E-05
0.6915283203125	7.4066162109375E-05
0.6939697265625	8.1146240234375E-05
0.6964111328125	8.87451171875E-05
0.6988525390625	9.6923828125E-05
0.7012939453125	0.0001055908203125
0.7037353515625	0.00011474609375
0.7061767578125	0.00012451171875
0.7086181640625	0.00013494873046875
0.7110595703125	0.000145965576171875
0.7135009765625	0.000157562255859375
0.7159423828125	0.0001697998046875
0.7183837890625	0.000182769775390625
0.7208251953125	0.00019635009765625
0.7232666015625	0.000210723876953125
0.7257080078125	0.000225433349609375
0.7281494140625	0.0002408447265625
0.7305908203125	0.000256683349609375
0.7330322265625	0.000273040771484375
0.7354736328125	0.000289825439453125
0.7379150390625	0.00030731201171875
0.7403564453125	0.00032525634765625
0.7427978515625	0.0003436279296875
0.7452392578125	0.000362579345703125
0.7476806640625	0.00038214111328125
0.7501220703125	0.00040228271484375
0.7525634765625	0.00042242431640625
0.7550048828125	0.000443511962890625
0.7574462890625	0.000465087890625
0.7598876953125	0.000487030029296875
0.7623291015625	0.00050994873046875
0.7647705078125	0.00053253173828125
0.7672119140625	0.00055572509765625
0.7696533203125	0.0005792236328125
0.7720947265625	0.00060272216796875
0.7745361328125	0.00062652587890625
0.7769775390625	0.0006512451171875
0.7794189453125	0.00067626953125
0.7818603515625	0.0007012939453125
0.7843017578125	0.00072662353515625
0.7867431640625	0.00075286865234375
0.7891845703125	0.00077911376953125
0.7916259765625	0.00080535888671875
0.7940673828125	0.00083221435546875
0.7965087890625	0.000859375
0.7989501953125	0.00088653564453125
0.8013916015625	0.00091461181640625
0.8038330078125	0.0009417724609375
0.8062744140625	0.0009698486328125
0.8087158203125	0.00099761962890625
0.8111572265625	0.0010260009765625
0.8135986328125	0.0010546875
0.8160400390625	0.0010833740234375
0.8184814453125	0.00111297607421875
0.8209228515625	0.00114166259765625
0.8233642578125	0.0011712646484375
0.8258056640625	0.00120086669921875
0.8282470703125	0.0012310791015625
0.8306884765625	0.001260986328125
0.8331298828125	0.00129119873046875
0.8355712890625	0.001322021484375
0.8380126953125	0.0013519287109375
0.8404541015625	0.001383056640625
0.8428955078125	0.00141326904296875
0.8453369140625	0.00144439697265625
0.8477783203125	0.00147552490234375
0.8502197265625	0.00150634765625
0.8526611328125	0.00153778076171875
0.8551025390625	0.00156951904296875
0.8575439453125	0.0016015625
0.8599853515625	0.00163330078125
0.8624267578125	0.0016650390625
0.8648681640625	0.00169769287109375
0.8673095703125	0.00172943115234375
0.8697509765625	0.00176177978515625
0.8721923828125	0.00179351806640625
0.8746337890625	0.001826171875
0.8770751953125	0.0018585205078125
0.8795166015625	0.0018914794921875
0.8819580078125	0.00192413330078125
0.8843994140625	0.001956787109375
0.8868408203125	0.00198944091796875
0.8892822265625	0.00202301025390625
0.8917236328125	0.0020556640625
0.8941650390625	0.00208984375
0.8966064453125	0.002122802734375
0.8990478515625	0.00215606689453125
0.9014892578125	0.00218994140625
