"Z60W Data File: Version 1.1"
""
""
""
""
""
""
""
0,2,0,1,0.0999989424599335,4999.99523162842
47
"  Freq (Hz)    Ampl     Bias   Time(Sec)   Z'(a)    Z''(b)    GD   Err   Range"
4999.99523162842,0,0,0,61.3418633746061,-7.28276377983259,0,0,0
3951.90715789795,0,0,0,61.5976854521239,-9.00580874994476,0,0,0
3123.64101409912,0,0,0,61.8944500240459,-11.1839088781388,0,0,0
2468.94359588623,0,0,0,62.2522131994315,-13.9354732565574,0,0,0
1951.51567459106,0,0,0,62.7728381655949,-17.3837524591066,0,0,0
1542.50860214233,0,0,0,63.6463557842777,-21.6909976459406,0,0,0
1219.21300888062,0,0,0,65.0922724349975,-27.0280385677752,0,0,0
963.62829208374,0,0,0,67.3851847261322,-33.5229155560103,0,0,0
761.643052101135,0,0,0,70.5577420032802,-41.4403328471169,0,0,0
602.006912231445,0,0,0,74.8350418686693,-50.8784596307486,0,0,0
475.823879241943,0,0,0,81.2610150269882,-61.5619996609824,0,0,0
376.097857952118,0,0,0,90.0591831801831,-73.5295895164293,0,0,0
297.270715236664,0,0,0,101.83145496904,-86.2997803604162,0,0,0
234.957784414291,0,0,0,117.306720280023,-98.404159633668,0,0,0
185.716897249222,0,0,0,135.747590268539,-109.620818823136,0,0,0
146.787613630295,0,0,0,156.523119761902,-117.905275014877,0,0,0
116.018578410149,0,0,0,178.406568483259,-124.680688500986,0,0,0
91.7036086320877,0,0,0,199.440056838108,-127.374617860569,0,0,0
72.4829733371735,0,0,0,219.836080629854,-129.847147442612,0,0,0
57.2912395000458,0,0,0,238.324109378634,-131.839416692299,0,0,0
45.2827662229538,0,0,0,256.180902960921,-133.821323906044,0,0,0
35.7916578650475,0,0,0,274.335184600805,-143.466529206798,0,0,0
28.2893888652325,0,0,0,295.086030111367,-145.200508471769,0,0,0
22.3605893552303,0,0,0,314.983084169367,-154.856791958655,0,0,0
17.6737084984779,0,0,0,337.929216800071,-162.92735440703,0,0,0
13.9696057885885,0,0,0,363.10429830842,-173.8019699653,0,0,0
11.0417604446411,0,0,0,391.142526803379,-179.026733806509,0,0,0
8.72695818543434,0,0,0,423.651382329014,-184.44394595527,0,0,0
6.8980734795332,0,0,0,459.446766216322,-186.305172615499,0,0,0
5.45219518244267,0,0,0,495.097735148436,-183.304616867832,0,0,0
4.30946238338947,0,0,0,533.348155954602,-177.847285901078,0,0,0
3.40619590133429,0,0,0,563.700418086618,-169.880789681502,0,0,0
2.69227894023061,0,0,0,591.30749858103,-151.736957122915,0,0,0
2.12795566767454,0,0,0,615.916812327657,-132.14792284286,0,0,0
1.68202677741647,0,0,0,633.77700479691,-112.123120779145,0,0,0
1.32943387143314,0,0,0,645.570229387706,-94.6707820091679,0,0,0
1.05082290247083,0,0,0,660.565321825618,-79.2278509226018,0,0,0
0.830550561659038,0,0,0,665.095501270817,-63.6785913067175,0,0,0
0.656465999782085,0,0,0,671.272074649803,-51.5292193697722,0,0,0
0.518863089382648,0,0,0,673.576567077325,-43.2759256014317,0,0,0
0.410116626881063,0,0,0,677.055557887413,-32.4988706824746,0,0,0
0.324151187669486,0,0,0,678.396652212479,-26.9511971165506,0,0,0
0.256215571425855,0,0,0,679.183825791775,-20.9192835855501,0,0,0
0.20250809029676,0,0,0,680.091381964134,-17.402159116541,0,0,0
0.160067429533228,0,0,0,682.690771190857,-13.4240402911255,0,0,0
0.126517988974229,0,0,0,684.004478357188,-11.0649439470203,0,0,0
0.0999989424599335,0,0,0,685.719576048046,-9.60542708684003,0,0,0
